,Opponent,Route,Pokémon,Level,Attack 1,Attack 2,Attack 3,Attack 4,IVS,EVS,Nature
393,Rocker Luca,Route 12,Voltorb,29,Screech,SonicBoom,Spark,Selfdestruct,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
394,Rocker Luca,,Electrode,29,Screech,SonicBoom,Spark,Selfdestruct,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
395,Camper Justin,Route 12,Nidoran M,29,Double Kick,Poison Sting,Horn Attack,Helping Hand,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
396,Camper Justin,,Nidorino,29,Double Kick,Poison Sting,Horn Attack,Helping Hand,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
397,Fisherman Andrew,Route 12,Magikarp,24,Splash,Tackle,,,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
398,Fisherman Andrew,,Magikarp,24,Splash,Tackle,,,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
399,Picknicker Alma,Route 13,Goldeen,28,Water Sport,Supersonic,Horn Attack,Flail,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
400,Picknicker Alma,,Poliwag,28,Hypnosis,Water Gun,DoubleSlap,Rain Dance,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
401,Picknicker Alma,,Horsea,28,Bubble,SmokeScreen,Leer,Water Gun,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
402,Bird Keeper Sebastian,Route 13,Pidgey,29,Gust,Quick Attack,Whirlwind,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
403,Bird Keeper Sebastian,,Pidgeotto,29,Gust,Quick Attack,Whirlwind,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
404,Picknicker Susie,Route 13,Pidgey,24,Sand-Attack,Gust,Quick Attack,Whirlwind,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
405,Picknicker Susie,,Meowth,24,Scratch,Growl,Bite,Pay Day,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
406,Picknicker Susie,,Rattata,24,Tail Whip,Quick Attack,Hyper Fang,Focus Energy,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
407,Picknicker Susie,,Pikachu,24,Thunder Wave,Quick Attack,Double Team,Slam,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
408,Picknicker Susie,,Meowth,24,Scratch,Growl,Bite,Pay Day,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
409,Beauty Lola,Route 13,Rattata,27,Quick Attack,Hyper Fang,Focus Energy,Pursuit,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
410,Beauty Lola,,Pikachu,27,Quick Attack,Double Team,Slam,Thunderbolt,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
411,Beauty Lola,,Rattata,27,Quick Attack,Hyper Fang,Focus Energy,Pursuit,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
412,Beauty Sheila,Route 13,Clefairy,29,Folllow Me,Minimize,Defense Curl,Metronome,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
413,Beauty Sheila,,Meowth,29,Growl,Bite,Pay Day,Faint Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
414,Picknicker Valeri,Route 13,Poliwag,30,Hypnosis,Water Gun,DoubleSlap,Rain Dance,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
415,Picknicker Valeri,,Poliwag,30,Hypnosis,Water Gun,DoubleSlap,Rain Dance,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
416,Picknicker Gwen,Route 13,Pidgey,27,Gust,Quick Attack,Whirlwind,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
417,Picknicker Gwen,,Meowth,27,Growl,Bite,Pay Day,Faint Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
418,Picknicker Gwen,,Pidgey,27,Gust,Quick Attack,Whirlwind,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
419,Picknicker Gwen,,Pidgeotto,27,Gust,Quick Attack,Whirlwind,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
420,Bird Keeper Robert,Route 13,Pidgey,26,Gust,Quick Attack,Whirlwind,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
421,Bird Keeper Robert,,Pidgeotto,26,Sand-Attack,Gust,Quick Attack,Whirlwind,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
422,Bird Keeper Robert,,Spearow,26,Leer,Fury Attack,Pursuit,Aerial Ace,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
423,Bird Keeper Robert,,Fearow,26,Growl,Leer,Fury Attack,Pursuit,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
424,Bird Keeper Perry,Route 13,Spearow,25,Leer,Fury Attack,Pursuit,Aerial Ace,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
425,Bird Keeper Perry,,Pidgey,25,Gust,Quick Attack,Whirlwind,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
426,Bird Keeper Perry,,Pidgey,25,Gust,Quick Attack,Whirlwind,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
427,Bird Keeper Perry,,Spearow,25,Leer,Fury Attack,Pursuit,Aerial Ace,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
428,Bird Keeper Perry,,Spearow,25,Leer,Fury Attack,Pursuit,Aerial Ace,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
429,Biker Jared,Route 13,Koffing,28,SmokeScreen,Sludge,Smog,Poison Gas,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
430,Biker Jared,,Koffing,28,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
431,Biker Jared,,Koffing,28,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
432,Bird Keeper Carter,Route 14,Pidgey,28,Gust,Quick Attack,Whirlwind,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
433,Bird Keeper Carter,,Doduo,28,Pursuit,Fury Attack,Tri Attack,Rage,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
434,Bird Keeper Carter,,Pidgeotto,28,Gust,Quick Attack,Whirlwind,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
435,Bird Keeper Mitch,Route 14,Pidgey,26,Gust,Quick Attack,Whirlwind,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
436,Bird Keeper Mitch,,Spearow,26,Leer,Fury Attack,Pursuit,Aerial Ace,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
437,Bird Keeper Mitch,,Pidgey,26,Gust,Quick Attack,Whirlwind,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
438,Bird Keeper Mitch,,Fearow,26,Growl,Leer,Fury Attack,Pursuit,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
439,Bird Keeper Marlon,Route 14,Spearow,28,Leer,Fury Attack,Pursuit,Aerial Ace,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
440,Bird Keeper Marlon,,Doduo,28,Pursuit,Fury Attack,Tri Attack,Rage,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
441,Bird Keeper Marlon,,Fearow,28,Growl,Leer,Fury Attack,Pursuit,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
442,Bird Keeper Beck,Route 14,Pidgeotto,29,Gust,Quick Attack,Whirlwind,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
443,Bird Keeper Beck,,Fearow,29,Growl,Leer,Fury Attack,Pursuit,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
444,Bird Keeper Donald,Route 14,Farfetchd,33,Fury Attack,Knock Off,Fury Cutter,Swords Dance,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
445,Bird Keeper Benny,Route 14,Spearow,29,Leer,Fury Attack,Pursuit,Aerial Ace,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
446,Bird Keeper Benny,,Fearow,29,Growl,Leer,Fury Attack,Pursuit,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
447,Twins Kiri & Jan,Route 14,Charmander,29,Ember,Metal Claw,SmokeScreen,Scary Face,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
448,Twins Kiri & Jan,,Squirtle,29,Water Gun,Bite,Rapid Spin,Protect,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
449,Biker Gerald,Route 14,Koffing,29,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
450,Biker Gerald,,Muk,29,Screech,Minimize,Sludge,Disable,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
451,Biker Malik,Route 14,Koffing,29,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
452,Biker Malik,,Grimer,29,Screech,Minimize,Sludge,Disable,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
453,Biker Isaac,Route 14,Grimer,28,Screech,Minimize,Sludge,Disable,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
454,Biker Isaac,,Grimer,28,Screech,Minimize,Sludge,Disable,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
455,Biker Isaac,,Koffing,28,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
456,Biker Lukas,Route 14,Koffing,26,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
457,Biker Lukas,,Koffing,26,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
458,Biker Lukas,,Grimer,26,Screech,Minimize,Sludge,Disable,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
459,Biker Lukas,,Koffing,26,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
460,Picknicker Becky,Route 15,Pikachu,29,Quick Attack,Double Team,Slam,Thunderbolt,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
461,Picknicker Becky,,Raichu,29,ThunderShock,Tail Whip,Quick Attack,Thunderbolt,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
462,Crush Kin Ron & Mya,Route 15,Hitmonlee,29,Jump Kick,Brick Break,Focus Energy,Hi Jump Kick,"{'hp': 6, 'atk': 6, 'def': 6, 'spa': 6, 'spd': 6, 'spe': 6}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
463,Crush Kin Ron & Mya,,Hitmonchan,29,Mach Punch,Thunder Punch,Ice Punch,Fire Punch,"{'hp': 6, 'atk': 6, 'def': 6, 'spa': 6, 'spd': 6, 'spe': 6}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
464,Picknicker Celia,Route 15,Clefairy,33,Minimize,Defense Curl,Metronome,Cosmic Power,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
465,Biker Ernest,Route 15,Koffing,25,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
466,Biker Ernest,,Koffing,25,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
467,Biker Ernest,,Weezing,25,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
468,Biker Ernest,,Koffing,25,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
469,Biker Ernest,,Grimer,25,Minimize,Sludge,Disable,Pound,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
470,Biker Alex,Route 15,Koffing,28,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
471,Biker Alex,,Grimer,28,Screech,Minimize,Sludge,Disable,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
472,Biker Alex,,Weezing,28,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
473,Beauty Grace,Route 15,Pidgeotto,29,Gust,Quick Attack,Whirlwind,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
474,Beauty Grace,,Wigglytuff,29,Sing,Disable,Defense Curl,DoubleSlap,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
475,Beauty Olivia,Route 15,Bulbasaur,29,PoisonPowder,Sleep Powder,Razor Leaf,Sweet Scent,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
476,Beauty Olivia,,Ivysaur,29,PoisonPowder,Sleep Powder,Razor Leaf,Sweet Scent,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
477,Picknicker Kindra,Route 15,Gloom,28,PoisonPowder,Stun Spore,Sleep Powder,Acid,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
478,Picknicker Kindra,,Oddish,28,PoisonPowder,Stun Spore,Sleep Powder,Acid,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
479,Picknicker Kindra,,Oddish,28,PoisonPowder,Stun Spore,Sleep Powder,Acid,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
480,Bird Keeper Chester,Route 15,Dodrio,28,Pursuit,Fury Attack,Tri Attack,Rage,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
481,Bird Keeper Chester,,Doduo,28,Pursuit,Fury Attack,Tri Attack,Rage,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
482,Bird Keeper Chester,,Doduo,28,Pursuit,Fury Attack,Tri Attack,Rage,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
483,Bird Keeper Edwin,Route 15,Pidgeotto,26,Sand-Attack,Gust,Quick Attack,Whirlwind,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
484,Bird Keeper Edwin,,Farfetchd,26,Leer,Fury Attack,Knock Off,Fury Cutter,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
485,Bird Keeper Edwin,,Doduo,26,Pursuit,Fury Attack,Tri Attack,Rage,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
486,Bird Keeper Edwin,,Pidgey,26,Gust,Quick Attack,Whirlwind,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
