,Opponent,Route,Pokémon,Level,Attack 1,Attack 2,Attack 3,Attack 4,IVS,EVS,Nature
382,Cue Ball Koji,,Machop,28.0,Karate Chop,Seismic Toss,Foresight,Revenge,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
383,Cue Ball Luke,Route 16,Mankey,29.0,Karate Chop,Fury Swipes,Focus Energy,Seismic Toss,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
384,Cue Ball Luke,,Machop,29.0,Karate Chop,Seismic Toss,Foresight,Revenge,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
385,Biker Hideo,Route 16,Weezing,33.0,Selfdestruct,Sludge,SmokeScreen,Haze,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
386,Biker Ruben,Route 16,Weezing,28.0,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
387,Biker Ruben,,Koffing,28.0,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
388,Biker Ruben,,Weezing,28.0,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
389,Cue Ball Camron,Route 16,Mankey,29.0,Karate Chop,Fury Swipes,Focus Energy,Seismic Toss,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
390,Cue Ball Camron,,Machop,29.0,Karate Chop,Seismic Toss,Foresight,Revenge,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
391,Cue Ball Isaiah,Route 17,Machop,29.0,Karate Chop,Seismic Toss,Foresight,Revenge,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
392,Cue Ball Isaiah,,Machamp,29.0,Karate Chop,Seismic Toss,Foresight,Revenge,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
393,Biker Virgil,Route 17,Weezing,28.0,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
394,Biker Virgil,,Koffing,28.0,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
395,Biker Virgil,,Weezing,28.0,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
396,Cue Ball Raul,Route 17,Mankey,29.0,Karate Chop,Fury Swipes,Focus Energy,Seismic Toss,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
397,Cue Ball Raul,,Primeape,29.0,Fury Swipes,Focus Energy,Seismic Toss,Rage,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
398,Biker Billy,Route 17,Muk,33.0,Disable,Sludge,Minimize,Screech,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
399,Cue Ball Jamal,Route 17,Mankey,26.0,Karate Chop,Fury Swipes,Focus Energy,Seismic Toss,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
400,Cue Ball Jamal,,Mankey,26.0,Karate Chop,Fury Swipes,Focus Energy,Seismic Toss,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
401,Cue Ball Jamal,,Machamp,26.0,Karate Chop,Seismic Toss,Foresight,Revenge,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
402,Cue Ball Jamal,,Machop,26.0,Karate Chop,Seismic Toss,Foresight,Revenge,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
403,Biker Nikolas,Route 17,Voltorb,29.0,Spark,SonicBoom,Screech,Charge,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
404,Biker Nikolas,,Voltorb,29.0,Spark,SonicBoom,Screech,Charge,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
405,Cue Ball Zeek,Route 17,Machoke,33.0,Seismic Toss,Foresight,Revenge,Vital Throw,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
406,Cue Ball Corey,Route 17,Primeape,29.0,Fury Swipes,Focus Energy,Seismic Toss,Rage,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
407,Cue Ball Corey,,Machoke,29.0,Karate Chop,Seismic Toss,Foresight,Revenge,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
408,Biker Jaxon,Route 17,Weezing,29.0,Sludge,SmokeScreen,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
409,Biker Jaxon,,Muk,29.0,Screech,Minimize,Sludge,Disable,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
410,Biker William,Route 17,Koffing,25.0,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
411,Biker William,,Weezing,25.0,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
412,Biker William,,Koffing,25.0,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
413,Biker William,,Koffing,25.0,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
414,Biker William,,Weezing,25.0,SmokeScreen,Sludge,Selfdestruct,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
415,Bird Keeper Jacob,Route 18,Spearow,26.0,Leer,Fury Attack,Pursuit,Aerial Ace,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
416,Bird Keeper Jacob,,Spearow,26.0,Leer,Fury Attack,Pursuit,Aerial Ace,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
417,Bird Keeper Jacob,,Fearow,26.0,Growl,Leer,Fury Attack,Pursuit,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
418,Bird Keeper Jacob,,Spearow,26.0,Leer,Fury Attack,Pursuit,Aerial Ace,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
419,Bird Keeper Wilton,Route 18,Spearow,29.0,Leer,Fury Attack,Pursuit,Aerial Ace,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
420,Bird Keeper Wilton,,Fearow,29.0,Growl,Leer,Fury Attack,Pursuit,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
421,Bird Keeper Ramiro,Route 18,Dodrio,34.0,Pursuit,Fury Attack,Tri Attack,Rage,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
422,Juggler Nate,Fuchsia City,Drowzee,34.0,Headbutt,Poison Gas,Meditate,Psychic,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
423,Juggler Nate,,Kadabra,34.0,Reflect,Recover,Future Sight,Role Play,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
424,Juggler Kayden,Fuchsia City,Hypno,38.0,Headbutt,Poison Gas,Meditate,Psychic,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
425,Juggler Kirk,Fuchsia City,Drowzee,31.0,Headbutt,Poison Gas,Meditate,Psychic,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
426,Juggler Kirk,,Drowzee,31.0,Headbutt,Poison Gas,Meditate,Psychic,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
427,Juggler Kirk,,Kadabra,31.0,Psybeam,Reflect,Recover,Future Sight,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
428,Juggler Kirk,,Drowzee,31.0,Headbutt,Poison Gas,Meditate,Psychic,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
429,Tamer Edgar,Fuchsia City,Arbok,33.0,Poison Sting,Bite,Glare,Screech,"{'hp': 4, 'atk': 4, 'def': 4, 'spa': 4, 'spd': 4, 'spe': 4}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
430,Tamer Edgar,,Arbok,33.0,Poison Sting,Bite,Glare,Screech,"{'hp': 4, 'atk': 4, 'def': 4, 'spa': 4, 'spd': 4, 'spe': 4}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
431,Tamer Edgar,,Sandslash,33.0,Sand-Attack,Poison Sting,Slash,Swift,"{'hp': 4, 'atk': 4, 'def': 4, 'spa': 4, 'spd': 4, 'spe': 4}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
432,Tamer Phil,Fuchsia City,Sandslash,34.0,Sand-Attack,Poison Sting,Slash,Swift,"{'hp': 4, 'atk': 4, 'def': 4, 'spa': 4, 'spd': 4, 'spe': 4}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
433,Tamer Phil,,Arbok,34.0,Poison Sting,Bite,Glare,Screech,"{'hp': 4, 'atk': 4, 'def': 4, 'spa': 4, 'spd': 4, 'spe': 4}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
434,Juggler Shawn,Fuchsia City,Drowzee,34.0,Headbutt,Poison Gas,Meditate,Psychic,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
435,Juggler Shawn,,Hypno,34.0,Confusion,Headbutt,Poison Gas,Meditate,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
436,Leader Koga,Fuchsia City,Koffing,37.0,Selfdestruct,Sludge,SmokeScreen,Toxic,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
437,Leader Koga,,Muk,39.0,Minimize,Sludge,Acid Armor,Toxic,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
438,Leader Koga,,Koffing,37.0,Selfdestruct,Sludge,SmokeScreen,Toxic,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
439,Leader Koga,,Weezing,43.0,Tackle,Sludge,SmokeScreen,Toxic,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
440,Black Belt Hideki,Fighting Dojo,Machop,32.0,Seismic Toss,Foresight,Revenge,Vital Throw,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
441,Black Belt Hideki,,Machoke,32.0,Karate Chop,Seismic Toss,Foresight,Revenge,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
442,Black Belt Hitoshi,Fighting Dojo,Machop,31.0,Seismic Toss,Foresight,Revenge,Vital Throw,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
443,Black Belt Hitoshi,,Mankey,31.0,Fury Swipes,Focus Energy,Seismic Toss,Cross Chop,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
444,Black Belt Hitoshi,,Primeape,31.0,Fury Swipes,Focus Energy,Seismic Toss,Rage,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
445,Black Belt Mike,Fighting Dojo,Mankey,31.0,Fury Swipes,Focus Energy,Seismic Toss,Cross Chop,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
446,Black Belt Mike,,Mankey,31.0,Fury Swipes,Focus Energy,Seismic Toss,Cross Chop,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
447,Black Belt Mike,,Primeape,31.0,Fury Swipes,Focus Energy,Seismic Toss,Rage,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
448,Black Belt Aaron,Fighting Dojo,Primeape,36.0,Focus Energy,Seismic Toss,Rage,Cross Chop,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
449,Black Belt Koichi,Fighting Dojo,Hitmonchan,37.0,ThunderPunch,Ice Punch,Fire Punch,Sky Uppercut,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
450,Black Belt Koichi,,Hitmonlee,37.0,Focus Energy,Hi Jump Kick,Mind Reader,Foresight,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
451,Team Rocket Grunt 22,Silph Co.,Golbat,25.0,Astonish,Supersonic,Bite,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
452,Team Rocket Grunt 22,,Zubat,25.0,Astonish,Supersonic,Bite,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
453,Team Rocket Grunt 22,,Zubat,25.0,Astonish,Supersonic,Bite,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
454,Team Rocket Grunt 22,,Raticate,25.0,Tail Whip,Quick Attack,Hyper Fang,Scary Face,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
455,Team Rocket Grunt 22,,Zubat,25.0,Astonish,Supersonic,Bite,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
456,Scientist Jerry,Silph Co.,Magnemite,28.0,Supersonic,SonicBoom,Thunder Wave,Spark,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
457,Scientist Jerry,,Voltorb,28.0,Screech,SonicBoom,Spark,Selfdestruct,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
458,Scientist Jerry,,Magneton,28.0,Supersonic,SonicBoom,Thunder Wave,Spark,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
459,Team Rocket Grunt 23,Silph Co.,Cubone,29.0,Leer,Focus Energy,Bonemerang,Rage,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
460,Team Rocket Grunt 23,,Zubat,29.0,Supersonic,Bite,Wing Attack,Confuse Ray,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
461,Scientist Connor,Silph Co.,Grimer,26.0,Screech,Minimize,Sludge,Disable,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
462,Scientist Connor,,Weezing,26.0,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
463,Scientist Connor,,Koffing,26.0,SmokeScreen,Sludge,Smog,Selfdestruct,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
464,Scientist Connor,,Weezing,26.0,SmokeScreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
465,Team Rocket Grunt 24,Silph Co.,Raticate,28.0,Tail Whip,Quick Attack,Hyper Fang,Scary Face,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
466,Team Rocket Grunt 24,,Hypno,28.0,Disable,Confusion,Headbutt,Poison Gas,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
467,Team Rocket Grunt 24,,Raticate,28.0,Tail Whip,Quick Attack,Hyper Fang,Scary Face,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
468,Scientist Jose,Silph Co.,Electrode,29.0,Spark,SonicBoom,Screech,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
469,Scientist Jose,,Weezing,29.0,Smokescreen,Sludge,Smog,Tackle,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
470,Team Rocket Grunt 25,Silph Co.,Ekans,28.0,Poison Sting,Bite,Glare,Screech,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
471,Team Rocket Grunt 25,,Zubat,28.0,Supersonic,Bite,Wing Attack,Confuse Ray,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
472,Team Rocket Grunt 25,,Cubone,28.0,Headbutt,Leer,Focus Energy,Bonemerang,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
473,Team Rocket Grunt 26,Silph Co.,Machop,29.0,Karate Chop,Seismic Toss,Foresight,Revenge,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
